0.14218730710686897,5
0.48819081202254522,4.9999874050392252
1.0478068459787933,4.9998227285259595
1.5460950791908974,4.9992155976739703
1.7474659123181506,4.9981750653484571
1.6500609347115551,4.9971029436332541
1.4325481761230885,4.9962740421707341
1.2668311352285286,4.9957005618565855
1.1498807013685308,4.9953380074879483
1.009875064519385,4.9950736785375938
0.78945016367366772,4.9948607775586868
0.47375925163980293,4.9947651062127063
0.132806404082151,4.9947767429641114
-0.20051867990035716,4.9947885367077731
-0.54876721303729414,4.9946729637465621
-0.91235515643861842,4.9943931276062967
-1.2625135775512593,4.9940204122928762
-1.4556854697178967,4.9935932955069759
-1.2977011477007256,4.9931686750390174
-0.71541572791414754,4.9931363860413347
0.20899994103380498,4.9938897406746898
1.1990760840240489,4.9948466155199336
1.9092595480963586,4.9948280021669458
2.147572505790476,4.9936736893832174
1.9083393031072504,4.9924009055856766
1.3780741392336373,4.9917833791124604
0.8106504859954925,4.9916745736489405
0.33191765005449131,4.9917084317120537
-0.043404490927669952,4.9917191223290063
-0.38846587111364306,4.9917477256685316
-0.78653150776348046,4.991888485386653
-1.2150148996509238,4.9920594758642158
-1.6318267470589971,4.9919894906369899
-2.0126014706131348,4.9914972246806188
-2.3532019464502314,4.9906540033819802
-2.6954653459166078,4.9895490060299839
-2.9934955593182062,4.9879268284368203
-3.0982164848261484,4.9852468010009181
-2.8522790973386525,4.9816287333906626
-2.1493865833165531,4.9786545406630909
-1.0914954040098335,4.9778300595734573
0.028271740380001024,4.9785391547008926
0.89708080926311651,4.9789971812059255
1.2857096107712953,4.9785807041717378
1.1983915608276277,4.9781239330118359
0.83767679162919573,4.9781200413981512
0.41866935561043561,4.9783264188451346
0.098080656730435395,4.9784520254542999
-0.11834421490528858,4.9785339263079154
-0.32716948877222835,4.978724355175296
-0.57485323787219722,4.9791143901663943
-0.86943116424385936,4.9796278083474474
-1.1667998105521329,4.9800612382267442
-1.4173349397384725,4.98033313413314
-1.655647538709949,4.9805720489372449
-1.8975224716874179,4.9808206112307101
-2.0953428372795018,4.9807184991354516
-2.1294552160844358,4.9796971879240122
-1.8046659530372506,4.9781478215431898
-1.0375353941650611,4.9778673376359528
0.06321901073179878,4.9799385718938582
1.236649167539531,4.982776334442045
2.1328802158726803,4.9835510765685145
2.5415984106068956,4.9817068611819773
2.4787038383087747,4.9789233256360959
2.1125525649319363,4.9767805934258975
1.6942139166000891,4.9755273023879676
1.3662676629338257,4.9748363136059979
1.1188510747656268,4.9743248735349974
0.89199531595204684,4.9737538346880807
0.60592632868695395,4.9732245187934518
0.26288227841873724,4.9729066844212086
-0.072459354368015039,4.9727731170607194
-0.38753177617455692,4.9727724230958525
-0.6853430255425762,4.9728727951362064
-0.98639155040606874,4.9730805463730743
-1.2666668923227378,4.973236550130971
-1.3678988851870355,4.9730383943233516
-1.1225287187355972,4.9730009667531494
-0.44621387454930073,4.9746629925133501
0.58046857896658421,4.9786622581811386
1.6588662364575848,4.9826724410379279
2.4642247635816772,4.9838143628697704
2.7911954429717958,4.981855466262795
2.625562378319807,4.9789631412284487
2.1738546766295488,4.9768220279003579
1.6668394349653439,4.9756987093835319
1.2384582666917123,4.9751991921042498
0.91266976683696455,4.9748929132846476
0.59352635188197445,4.9746577824037068
0.21837606793143177,4.974626783959188
-0.1963475822234719,4.9748497349322678
-0.62091754305227986,4.9752282112610979
-1.0075668678088767,4.9756388324650134
-1.3710580012345075,4.9761499923694972
-1.7495730610463094,4.9767993244906421
-2.0817989994416659,4.9770890054745314
